Date,close,high,low,open,volume
2015-03-05,2101.0400390625,2104.25,2095.219970703125,2098.5400390625,3103030000
2015-03-06,2071.260009765625,2100.909912109375,2067.27001953125,2100.909912109375,3853570000
2015-03-09,2079.429931640625,2083.489990234375,2072.2099609375,2072.25,3349090000
2015-03-10,2044.1600341796875,2076.139892578125,2044.1600341796875,2076.139892578125,3668900000
2015-03-11,2040.239990234375,2050.080078125,2039.68994140625,2044.68994140625,3406570000
2015-03-12,2065.949951171875,2066.409912109375,2041.0999755859373,2041.0999755859373,3405860000
2015-03-13,2053.39990234375,2064.56005859375,2041.1700439453125,2064.56005859375,3498560000
2015-03-16,2081.18994140625,2081.409912109375,2055.35009765625,2055.35009765625,3295600000
2015-03-17,2074.280029296875,2080.590087890625,2065.080078125,2080.590087890625,3221840000
2015-03-18,2099.5,2106.85009765625,2061.22998046875,2072.840087890625,4128210000
2015-03-19,2089.27001953125,2098.68994140625,2085.56005859375,2098.68994140625,3305220000
2015-03-20,2108.10009765625,2113.919921875,2090.320068359375,2090.320068359375,5554120000
2015-03-23,2104.419921875,2114.860107421875,2104.419921875,2107.989990234375,3267960000
2015-03-24,2091.5,2107.6298828125,2091.5,2103.93994140625,3189820000
2015-03-25,2061.050048828125,2097.429931640625,2061.050048828125,2093.10009765625,3521140000
2015-03-26,2056.14990234375,2067.14990234375,2045.5,2059.93994140625,3510670000
2015-03-27,2061.02001953125,2062.830078125,2052.9599609375,2055.780029296875,3008550000
2015-03-30,2086.239990234375,2088.969970703125,2064.110107421875,2064.110107421875,2917690000
2015-03-31,2067.889892578125,2084.050048828125,2067.0400390625,2084.050048828125,3376550000
2015-04-01,2059.68994140625,2067.6298828125,2048.3798828125,2067.6298828125,3543270000
2015-04-02,2066.9599609375,2072.169921875,2057.320068359375,2060.030029296875,3095960000
2015-04-06,2080.6201171875,2086.989990234375,2056.52001953125,2064.8701171875,3302970000
2015-04-07,2076.330078125,2089.81005859375,2076.10009765625,2080.7900390625,3065510000
2015-04-08,2081.89990234375,2086.68994140625,2073.300048828125,2076.93994140625,3265330000
2015-04-09,2091.179931640625,2093.31005859375,2074.2900390625,2081.2900390625,3172360000
2015-04-10,2102.06005859375,2102.610107421875,2091.510009765625,2091.510009765625,3156200000
2015-04-13,2092.429931640625,2107.64990234375,2092.330078125,2102.030029296875,2908420000
2015-04-14,2095.840087890625,2098.6201171875,2083.239990234375,2092.280029296875,3301270000
2015-04-15,2106.6298828125,2111.909912109375,2097.820068359375,2097.820068359375,4013760000
2015-04-16,2104.989990234375,2111.300048828125,2100.02001953125,2105.9599609375,3434120000
2015-04-17,2081.179931640625,2102.580078125,2072.3701171875,2102.580078125,3627600000
2015-04-20,2100.39990234375,2103.93994140625,2084.110107421875,2084.110107421875,3000160000
2015-04-21,2097.2900390625,2109.639892578125,2094.3798828125,2102.820068359375,3243410000
2015-04-22,2107.9599609375,2109.97998046875,2091.050048828125,2098.27001953125,3348480000
2015-04-23,2112.929931640625,2120.489990234375,2103.18994140625,2107.2099609375,3636670000
2015-04-24,2117.68994140625,2120.919921875,2112.800048828125,2112.800048828125,3375780000
2015-04-27,2108.919921875,2125.919921875,2107.0400390625,2119.2900390625,3438750000
2015-04-28,2114.760009765625,2116.0400390625,2094.889892578125,2108.35009765625,3546270000
2015-04-29,2106.85009765625,2113.64990234375,2097.409912109375,2112.489990234375,4074970000
2015-04-30,2085.510009765625,2105.52001953125,2077.590087890625,2105.52001953125,4509680000
