Date,close,high,low,open,volume
2015-07-28,2093.25,2095.60009765625,2069.090087890625,2070.75,4117740000
2015-07-29,2108.570068359375,2110.60009765625,2094.080078125,2094.699951171875,4038900000
2015-07-30,2108.6298828125,2110.47998046875,2094.969970703125,2106.780029296875,3579410000
2015-07-31,2103.840087890625,2114.239990234375,2102.070068359375,2111.60009765625,3681340000
2015-08-03,2098.0400390625,2105.699951171875,2087.31005859375,2104.489990234375,3476770000
2015-08-04,2093.320068359375,2102.510009765625,2088.60009765625,2097.679931640625,3546710000
2015-08-05,2099.840087890625,2112.659912109375,2095.27001953125,2095.27001953125,3968680000
2015-08-06,2083.56005859375,2103.320068359375,2075.530029296875,2100.75,4246570000
2015-08-07,2077.570068359375,2082.610107421875,2067.909912109375,2082.610107421875,3602320000
2015-08-10,2104.179931640625,2105.35009765625,2080.97998046875,2080.97998046875,3514460000
2015-08-11,2084.070068359375,2102.659912109375,2076.489990234375,2102.659912109375,3708880000
2015-08-12,2086.050048828125,2089.06005859375,2052.090087890625,2081.10009765625,4269130000
2015-08-13,2083.389892578125,2092.929931640625,2078.260009765625,2086.18994140625,3221300000
2015-08-14,2091.5400390625,2092.449951171875,2080.610107421875,2083.14990234375,2795590000
2015-08-17,2102.43994140625,2102.8701171875,2079.300048828125,2089.699951171875,2867690000
2015-08-18,2096.919921875,2103.469970703125,2094.139892578125,2101.989990234375,2949990000
2015-08-19,2079.610107421875,2096.169921875,2070.530029296875,2095.68994140625,3512920000
2015-08-20,2035.72998046875,2076.610107421875,2035.72998046875,2076.610107421875,3922470000
2015-08-21,1970.8900146484373,2034.0799560546875,1970.8900146484373,2034.0799560546875,5018240000
2015-08-24,1893.2099609375,1965.1500244140625,1867.010009765625,1965.1500244140625,6612690000
2015-08-25,1867.6099853515625,1948.0400390625,1867.0799560546875,1898.0799560546875,5183560000
2015-08-26,1940.510009765625,1943.0899658203125,1872.75,1872.75,5338250000
2015-08-27,1987.6600341796875,1989.5999755859373,1942.77001953125,1942.77001953125,5006390000
2015-08-28,1988.8699951171875,1993.47998046875,1975.18994140625,1986.06005859375,3949080000
2015-08-31,1972.1800537109373,1986.72998046875,1965.97998046875,1986.72998046875,3915100000
2015-09-01,1913.8499755859373,1970.0899658203125,1903.0699462890625,1970.0899658203125,4371850000
2015-09-02,1948.8599853515625,1948.9100341796875,1916.52001953125,1916.52001953125,3742620000
2015-09-03,1951.1300048828125,1975.010009765625,1944.719970703125,1950.7900390625,3520700000
2015-09-04,1921.219970703125,1947.760009765625,1911.2099609375,1947.760009765625,3167090000
2015-09-08,1969.4100341796875,1970.4200439453125,1927.300048828125,1927.300048828125,3548650000
2015-09-09,1942.0400390625,1988.6300048828125,1937.8800048828125,1971.449951171875,3652120000
2015-09-10,1952.2900390625,1965.2900390625,1937.18994140625,1941.5899658203125,3626320000
2015-09-11,1961.050048828125,1961.050048828125,1939.18994140625,1951.449951171875,3218590000
2015-09-14,1953.030029296875,1963.06005859375,1948.27001953125,1963.06005859375,3000200000
2015-09-15,1978.0899658203125,1983.18994140625,1954.300048828125,1955.0999755859373,3239860000
2015-09-16,1995.31005859375,1997.260009765625,1977.9300537109373,1978.02001953125,3630680000
2015-09-17,1990.199951171875,2020.8599853515625,1986.72998046875,1995.3299560546875,4183790000
2015-09-18,1958.030029296875,1989.6600341796875,1953.449951171875,1989.6600341796875,6021240000
2015-09-21,1966.969970703125,1979.6400146484373,1955.800048828125,1960.8399658203125,3269350000
2015-09-22,1942.739990234375,1961.3900146484373,1929.219970703125,1961.3900146484373,3808260000
