Date,close,high,low,open,volume
2017-10-02,2529.1201171875,2529.22998046875,2520.39990234375,2521.199951171875,3226370000
2017-10-03,2534.580078125,2535.1298828125,2528.85009765625,2530.340087890625,3073480000
2017-10-04,2537.739990234375,2540.530029296875,2531.800048828125,2533.47998046875,3020770000
2017-10-05,2552.070068359375,2552.510009765625,2540.02001953125,2540.860107421875,3059730000
2017-10-06,2549.330078125,2549.409912109375,2543.7900390625,2547.43994140625,2898270000
2017-10-09,2544.72998046875,2551.820068359375,2541.60009765625,2551.389892578125,2486940000
2017-10-10,2550.639892578125,2555.22998046875,2544.860107421875,2549.989990234375,2962610000
2017-10-11,2555.239990234375,2555.239990234375,2547.949951171875,2550.6201171875,2991320000
2017-10-12,2550.929931640625,2555.330078125,2548.31005859375,2552.8798828125,3157280000
2017-10-13,2553.169921875,2557.64990234375,2552.090087890625,2555.659912109375,3150470000
2017-10-16,2557.639892578125,2559.469970703125,2552.639892578125,2555.570068359375,2918030000
2017-10-17,2559.360107421875,2559.7099609375,2554.68994140625,2557.169921875,2901890000
2017-10-18,2561.260009765625,2564.110107421875,2559.669921875,2562.8701171875,2999320000
2017-10-19,2562.10009765625,2562.360107421875,2547.919921875,2553.389892578125,3019520000
2017-10-20,2575.2099609375,2575.43994140625,2567.56005859375,2567.56005859375,3394450000
2017-10-23,2564.97998046875,2578.2900390625,2564.330078125,2578.080078125,3214470000
2017-10-24,2569.1298828125,2572.179931640625,2565.580078125,2568.659912109375,3435660000
2017-10-25,2557.14990234375,2567.39990234375,2544.0,2566.52001953125,3885470000
2017-10-26,2560.39990234375,2567.070068359375,2559.800048828125,2560.080078125,3891750000
2017-10-27,2581.070068359375,2582.97998046875,2565.93994140625,2570.260009765625,3896100000
2017-10-30,2572.830078125,2580.030029296875,2568.25,2577.75,3660230000
2017-10-31,2575.260009765625,2578.2900390625,2572.14990234375,2575.989990234375,3844420000
2017-11-01,2579.360107421875,2588.39990234375,2574.919921875,2583.2099609375,3841200000
2017-11-02,2579.85009765625,2581.110107421875,2566.169921875,2579.4599609375,4050140000
2017-11-03,2587.840087890625,2588.419921875,2576.77001953125,2581.929931640625,3568710000
2017-11-06,2591.1298828125,2593.3798828125,2585.659912109375,2587.469970703125,3541970000
2017-11-07,2590.639892578125,2597.02001953125,2584.35009765625,2592.110107421875,3815190000
2017-11-08,2594.3798828125,2595.469970703125,2585.02001953125,2588.7099609375,3898450000
2017-11-09,2584.6201171875,2586.5,2566.330078125,2584.0,3844100000
2017-11-10,2582.300048828125,2583.81005859375,2575.570068359375,2580.179931640625,3489740000
2017-11-13,2584.840087890625,2587.659912109375,2574.47998046875,2576.530029296875,3405200000
2017-11-14,2578.8701171875,2579.659912109375,2566.56005859375,2577.75,3643580000
2017-11-15,2564.6201171875,2572.840087890625,2557.449951171875,2569.449951171875,3586590000
2017-11-16,2585.639892578125,2590.090087890625,2572.949951171875,2572.949951171875,3329730000
2017-11-17,2578.85009765625,2583.9599609375,2577.6201171875,2582.93994140625,3309800000
2017-11-20,2582.139892578125,2584.639892578125,2578.239990234375,2579.489990234375,3023940000
2017-11-21,2599.030029296875,2601.18994140625,2589.169921875,2589.169921875,3351230000
2017-11-22,2597.080078125,2600.93994140625,2595.22998046875,2600.31005859375,2764110000
2017-11-24,2602.419921875,2604.2099609375,2600.419921875,2600.419921875,1385890000
2017-11-27,2601.419921875,2606.409912109375,2598.8701171875,2602.659912109375,3017720000
