Date,close,high,low,open,volume
2018-12-11,2636.780029296875,2674.35009765625,2621.300048828125,2664.43994140625,3963440000
2018-12-12,2651.070068359375,2685.43994140625,2650.260009765625,2658.22998046875,4029300000
2018-12-13,2650.5400390625,2670.18994140625,2637.27001953125,2658.699951171875,3978340000
2018-12-14,2599.949951171875,2635.070068359375,2593.840087890625,2629.679931640625,4064370000
2018-12-17,2545.93994140625,2601.1298828125,2530.5400390625,2590.75,4661420000
2018-12-18,2546.159912109375,2573.989990234375,2528.7099609375,2559.89990234375,4519190000
2018-12-19,2506.9599609375,2585.2900390625,2488.9599609375,2547.050048828125,5152830000
2018-12-20,2467.419921875,2509.6298828125,2441.179931640625,2496.77001953125,5619780000
2018-12-21,2416.6201171875,2504.409912109375,2408.550048828125,2465.3798828125,7657890000
2018-12-24,2351.10009765625,2410.340087890625,2351.10009765625,2400.56005859375,2613670000
2018-12-26,2467.699951171875,2467.760009765625,2346.580078125,2363.1201171875,4249740000
2018-12-27,2488.830078125,2489.10009765625,2397.93994140625,2442.5,4139010000
2018-12-28,2485.739990234375,2520.27001953125,2472.889892578125,2498.77001953125,3728440000
2018-12-31,2506.85009765625,2509.239990234375,2482.820068359375,2498.93994140625,3461920000
2019-01-02,2510.030029296875,2519.489990234375,2467.469970703125,2476.9599609375,3733160000
2019-01-03,2447.889892578125,2493.139892578125,2443.9599609375,2491.919921875,3858830000
2019-01-04,2531.93994140625,2538.070068359375,2474.330078125,2474.330078125,4234140000
2019-01-07,2549.68994140625,2566.159912109375,2524.56005859375,2535.610107421875,4133120000
2019-01-08,2574.409912109375,2579.820068359375,2547.56005859375,2568.110107421875,4120060000
2019-01-09,2584.9599609375,2595.320068359375,2568.889892578125,2580.0,4088740000
2019-01-10,2596.639892578125,2597.820068359375,2562.02001953125,2573.510009765625,3721300000
2019-01-11,2596.260009765625,2596.27001953125,2577.39990234375,2588.110107421875,3447460000
2019-01-14,2582.610107421875,2589.320068359375,2570.409912109375,2580.31005859375,3689370000
2019-01-15,2610.300048828125,2613.080078125,2585.10009765625,2585.10009765625,3601180000
2019-01-16,2616.10009765625,2625.760009765625,2612.679931640625,2614.75,3882180000
2019-01-17,2635.9599609375,2645.06005859375,2606.360107421875,2609.280029296875,3802410000
2019-01-18,2670.7099609375,2675.469970703125,2647.580078125,2651.27001953125,4009010000
2019-01-22,2632.89990234375,2657.8798828125,2617.27001953125,2657.8798828125,3923950000
2019-01-23,2638.699951171875,2653.18994140625,2612.860107421875,2643.47998046875,3358770000
2019-01-24,2642.330078125,2647.199951171875,2627.010009765625,2638.840087890625,3449230000
2019-01-25,2664.760009765625,2672.3798828125,2657.330078125,2657.43994140625,3821000000
2019-01-28,2643.85009765625,2644.969970703125,2624.06005859375,2644.969970703125,3630820000
2019-01-29,2640.0,2650.929931640625,2631.050048828125,2644.889892578125,3518070000
2019-01-30,2681.050048828125,2690.43994140625,2648.340087890625,2653.6201171875,3883270000
2019-01-31,2704.10009765625,2708.949951171875,2678.64990234375,2685.489990234375,4953800000
2019-02-01,2706.530029296875,2716.659912109375,2696.8798828125,2702.320068359375,3782490000
2019-02-04,2724.8701171875,2724.989990234375,2698.75,2706.489990234375,3369450000
2019-02-05,2737.699951171875,2738.97998046875,2724.030029296875,2728.340087890625,3597620000
2019-02-06,2731.610107421875,2738.080078125,2724.14990234375,2735.050048828125,3486590000
2019-02-07,2706.050048828125,2719.320068359375,2687.260009765625,2717.530029296875,4114040000
