Date,close,high,low,open,volume
2013-05-21,1669.1600341796875,1674.9300537109375,1662.6700439453125,1666.199951171875,3513560000
2013-05-22,1655.3499755859375,1687.1800537109375,1648.8599853515625,1669.3900146484375,4361020000
2013-05-23,1650.510009765625,1655.5,1635.530029296875,1651.6199951171875,3945510000
2013-05-24,1649.5999755859375,1649.780029296875,1636.8800048828125,1646.6700439453125,2758080000
2013-05-28,1660.06005859375,1674.2099609375,1652.6300048828125,1652.6300048828125,3457400000
2013-05-29,1648.3599853515625,1656.5699462890625,1640.050048828125,1656.5699462890625,3587140000
2013-05-30,1654.4100341796875,1661.9100341796875,1648.6099853515625,1649.1400146484375,3498620000
2013-05-31,1630.739990234375,1658.989990234375,1630.739990234375,1652.1300048828125,4099600000
2013-06-03,1640.4200439453125,1640.4200439453125,1622.719970703125,1631.7099609375,3952070000
2013-06-04,1631.3800048828125,1646.530029296875,1623.6199951171875,1640.72998046875,3653840000
2013-06-05,1608.9000244140625,1629.31005859375,1607.0899658203125,1629.050048828125,3632350000
2013-06-06,1622.56005859375,1622.56005859375,1598.22998046875,1609.2900390625,3547380000
2013-06-07,1643.3800048828125,1644.4000244140625,1625.27001953125,1625.27001953125,3371990000
2013-06-10,1642.81005859375,1648.68994140625,1639.260009765625,1644.6700439453125,2978730000
2013-06-11,1626.1300048828125,1640.1300048828125,1622.9200439453125,1638.6400146484375,3435710000
2013-06-12,1612.52001953125,1637.7099609375,1610.9200439453125,1629.93994140625,3202550000
2013-06-13,1636.3599853515625,1639.25,1608.0699462890625,1612.1500244140625,3378620000
2013-06-14,1626.72998046875,1640.800048828125,1623.9599609375,1635.52001953125,2939400000
2013-06-17,1639.0400390625,1646.5,1630.3399658203125,1630.6400146484375,3137080000
2013-06-18,1651.81005859375,1654.18994140625,1639.77001953125,1639.77001953125,3120980000
2013-06-19,1628.9300537109375,1652.449951171875,1628.9100341796875,1651.8299560546875,3545060000
2013-06-20,1588.18994140625,1624.6199951171875,1584.3199462890625,1624.6199951171875,4858850000
2013-06-21,1592.4300537109375,1599.18994140625,1577.699951171875,1588.6199951171875,5797280000
2013-06-24,1573.0899658203125,1588.77001953125,1560.3299560546875,1588.77001953125,4733660000
2013-06-25,1588.030029296875,1593.7900390625,1577.0899658203125,1577.52001953125,3761170000
2013-06-26,1603.260009765625,1606.8299560546875,1592.27001953125,1592.27001953125,3558340000
2013-06-27,1613.199951171875,1620.0699462890625,1606.43994140625,1606.43994140625,3364540000
2013-06-28,1606.280029296875,1615.93994140625,1601.06005859375,1611.1199951171875,4977190000
2013-07-01,1614.9599609375,1626.6099853515625,1609.780029296875,1609.780029296875,3104690000
2013-07-02,1614.0799560546875,1624.260009765625,1606.77001953125,1614.2900390625,3317130000
2013-07-03,1615.4100341796875,1618.969970703125,1604.5699462890625,1611.47998046875,1966050000
2013-07-05,1631.8900146484375,1632.0699462890625,1614.7099609375,1618.6500244140625,2634140000
2013-07-08,1640.4599609375,1644.6800537109375,1634.199951171875,1634.199951171875,3514590000
2013-07-09,1652.3199462890625,1654.1800537109375,1642.8900146484375,1642.8900146484375,3155360000
2013-07-10,1652.6199951171875,1657.9200439453125,1647.6600341796875,1651.56005859375,3011010000
2013-07-11,1675.02001953125,1676.6300048828125,1657.4100341796875,1657.4100341796875,3446340000
2013-07-12,1680.18994140625,1680.18994140625,1672.3299560546875,1675.260009765625,3039070000
2013-07-15,1682.5,1684.510009765625,1677.8900146484375,1679.5899658203125,2623200000
2013-07-16,1676.260009765625,1683.72998046875,1671.8399658203125,1682.699951171875,3081710000
2013-07-17,1680.9100341796875,1684.75,1677.9100341796875,1677.9100341796875,3153440000
