Date,close,high,low,open,volume
2020-10-16,3483.81005859375,3515.760009765625,3480.449951171875,3493.5,4688030000
2020-10-19,3426.919921875,3502.419921875,3419.929931640625,3493.659912109375,4091080000
2020-10-20,3443.1201171875,3476.929931640625,3435.64990234375,3439.3798828125,3917850000
2020-10-21,3435.56005859375,3464.860107421875,3433.06005859375,3439.909912109375,4103960000
2020-10-22,3453.489990234375,3460.530029296875,3415.340087890625,3438.5,4172060000
2020-10-23,3465.389892578125,3466.4599609375,3440.449951171875,3464.89990234375,3651600000
2020-10-26,3400.969970703125,3441.419921875,3364.860107421875,3441.419921875,4002210000
2020-10-27,3390.679931640625,3409.510009765625,3388.7099609375,3403.14990234375,3962400000
2020-10-28,3271.030029296875,3342.47998046875,3268.889892578125,3342.47998046875,5139970000
2020-10-29,3310.110107421875,3341.050048828125,3259.820068359375,3277.169921875,4911860000
2020-10-30,3269.9599609375,3304.929931640625,3233.93994140625,3293.590087890625,4843930000
2020-11-02,3310.239990234375,3330.139892578125,3279.739990234375,3296.199951171875,4314690000
2020-11-03,3369.159912109375,3389.489990234375,3336.25,3336.25,4241380000
2020-11-04,3443.43994140625,3486.25,3405.169921875,3406.4599609375,4790400000
2020-11-05,3510.449951171875,3529.050048828125,3485.739990234375,3485.739990234375,4858150000
2020-11-06,3509.43994140625,3521.580078125,3484.340087890625,3508.340087890625,4842460000
2020-11-09,3550.5,3645.989990234375,3547.47998046875,3583.0400390625,8570510000
2020-11-10,3545.530029296875,3557.219970703125,3511.909912109375,3543.260009765625,6037470000
2020-11-11,3572.659912109375,3581.159912109375,3557.0,3563.219970703125,4635560000
2020-11-12,3537.010009765625,3569.02001953125,3518.580078125,3562.669921875,4909660000
2020-11-13,3585.14990234375,3593.659912109375,3552.570068359375,3552.570068359375,4719580000
2020-11-16,3626.909912109375,3628.510009765625,3600.159912109375,3600.159912109375,5295510000
2020-11-17,3609.530029296875,3623.110107421875,3588.679931640625,3610.31005859375,4812180000
2020-11-18,3567.7900390625,3619.090087890625,3567.330078125,3612.090087890625,5284810000
2020-11-19,3581.8701171875,3585.219970703125,3543.840087890625,3559.409912109375,4363370000
2020-11-20,3557.5400390625,3581.22998046875,3556.85009765625,3579.31005859375,4236370000
2020-11-23,3577.590087890625,3589.81005859375,3552.77001953125,3566.820068359375,5057550000
2020-11-24,3635.409912109375,3642.31005859375,3594.52001953125,3594.52001953125,6280290000
2020-11-25,3629.64990234375,3635.5,3617.760009765625,3635.5,4910440000
2020-11-27,3638.35009765625,3644.31005859375,3629.330078125,3638.550048828125,2778390000
2020-11-30,3621.6298828125,3634.179931640625,3594.389892578125,3634.179931640625,6308410000
2020-12-01,3662.449951171875,3678.449951171875,3645.8701171875,3645.8701171875,5418480000
2020-12-02,3669.010009765625,3670.9599609375,3644.840087890625,3653.780029296875,5041250000
2020-12-03,3666.719970703125,3682.72998046875,3657.169921875,3668.280029296875,5065340000
2020-12-04,3699.1201171875,3699.199951171875,3670.93994140625,3670.93994140625,5099620000
2020-12-07,3691.9599609375,3697.409912109375,3678.8798828125,3694.72998046875,4804500000
2020-12-08,3702.25,3708.449951171875,3678.830078125,3683.050048828125,4584390000
2020-12-09,3672.820068359375,3712.389892578125,3660.5400390625,3705.97998046875,5232800000
2020-12-10,3668.10009765625,3678.489990234375,3645.179931640625,3659.1298828125,4658480000
2020-12-11,3663.4599609375,3665.909912109375,3633.39990234375,3656.080078125,4375470000
