Date,close,high,low,open,volume
2020-03-16,2386.1298828125,2562.97998046875,2380.93994140625,2508.590087890625,7805450000
2020-03-17,2529.18994140625,2553.929931640625,2367.0400390625,2425.659912109375,8370250000
2020-03-18,2398.10009765625,2453.570068359375,2280.52001953125,2436.5,8799300000
2020-03-19,2409.389892578125,2466.969970703125,2319.780029296875,2393.47998046875,7956100000
2020-03-20,2304.919921875,2453.010009765625,2295.56005859375,2431.93994140625,9053950000
2020-03-23,2237.39990234375,2300.72998046875,2191.860107421875,2290.7099609375,7411380000
2020-03-24,2447.330078125,2449.7099609375,2344.43994140625,2344.43994140625,7563150000
2020-03-25,2475.56005859375,2571.419921875,2407.530029296875,2457.77001953125,8300010000
2020-03-26,2630.070068359375,2637.010009765625,2500.719970703125,2501.2900390625,7766990000
2020-03-27,2541.469970703125,2615.909912109375,2520.02001953125,2555.8701171875,6201670000
2020-03-30,2626.64990234375,2631.800048828125,2545.280029296875,2558.97998046875,5751120000
2020-03-31,2584.590087890625,2641.389892578125,2571.14990234375,2614.68994140625,6576210000
2020-04-01,2470.5,2522.75,2447.489990234375,2498.080078125,5964000000
2020-04-02,2526.89990234375,2533.219970703125,2455.7900390625,2458.5400390625,6464190000
2020-04-03,2488.64990234375,2538.179931640625,2459.9599609375,2514.919921875,6096970000
2020-04-06,2663.679931640625,2676.85009765625,2574.570068359375,2578.280029296875,6403840000
2020-04-07,2659.409912109375,2756.889892578125,2657.669921875,2738.64990234375,7050410000
2020-04-08,2749.97998046875,2760.75,2663.300048828125,2685.0,5875710000
2020-04-09,2789.820068359375,2818.570068359375,2762.360107421875,2776.989990234375,7899550000
2020-04-13,2761.6298828125,2782.4599609375,2721.169921875,2782.4599609375,5319530000
2020-04-14,2846.06005859375,2851.85009765625,2805.10009765625,2805.10009765625,5615730000
2020-04-15,2783.360107421875,2801.8798828125,2761.5400390625,2795.639892578125,5208000000
2020-04-16,2799.550048828125,2806.510009765625,2764.320068359375,2799.340087890625,5228810000
2020-04-17,2874.56005859375,2879.219970703125,2830.8798828125,2842.429931640625,5804810000
2020-04-20,2823.159912109375,2868.97998046875,2820.429931640625,2845.6201171875,5228630000
2020-04-21,2736.56005859375,2785.5400390625,2727.10009765625,2784.81005859375,5121010000
2020-04-22,2799.31005859375,2815.10009765625,2775.949951171875,2787.889892578125,5084920000
2020-04-23,2797.800048828125,2844.89990234375,2794.260009765625,2810.419921875,5773530000
2020-04-24,2836.739990234375,2842.7099609375,2791.760009765625,2812.639892578125,5382810000
2020-04-27,2878.47998046875,2887.719970703125,2852.889892578125,2854.64990234375,5203930000
2020-04-28,2863.389892578125,2921.14990234375,2860.7099609375,2909.9599609375,5691160000
2020-04-29,2939.510009765625,2954.860107421875,2912.159912109375,2918.4599609375,6645640000
2020-04-30,2912.429931640625,2930.909912109375,2892.469970703125,2930.909912109375,6544980000
2020-05-01,2830.7099609375,2869.090087890625,2821.610107421875,2869.090087890625,4759810000
2020-05-04,2842.739990234375,2844.239990234375,2797.85009765625,2815.010009765625,4735930000
2020-05-05,2868.43994140625,2898.22998046875,2863.550048828125,2868.8798828125,5140290000
2020-05-06,2848.419921875,2891.110107421875,2847.64990234375,2883.139892578125,4892570000
2020-05-07,2881.18994140625,2901.919921875,2876.47998046875,2878.260009765625,5178790000
2020-05-08,2929.800048828125,2932.159912109375,2902.8798828125,2908.830078125,4876030000
2020-05-11,2930.18994140625,2944.25,2903.43994140625,2915.4599609375,4819730000
