threshold,trades,win_rate,total_return,sharpe_ratio,max_drawdown,profit_factor,avg_win,avg_loss
0.5,7,0.42857142857142855,-0.020409280818148544,-18.66535086499682,0.21056734467936963,0.8889503837125732,6.647257220707139,5.608235292851071
0.55,7,0.42857142857142855,-0.020409280818148544,-18.66535086499682,0.21056734467936963,0.8889503837125732,6.647257220707139,5.608235292851071
0.6,7,0.42857142857142855,-0.020409280818148544,-18.66535086499682,0.21056734467936963,0.8889503837125732,6.647257220707139,5.608235292851071
0.65,7,0.42857142857142855,-0.020409280818148544,-18.66535086499682,0.21056734467936963,0.8889503837125732,6.647257220707139,5.608235292851071
0.7,7,0.42857142857142855,-0.020409280818148544,-18.66535086499682,0.21056734467936963,0.8889503837125732,6.647257220707139,5.608235292851071
